msd_id,midi_path,title,artist,genre,mood,tempo,energy,score
TRYZXKY128F92EF2EA,data/raw/lmd_matched/Y/Z/X/TRYZXKY128F92EF2EA/dd26837f732f1e22e8c1ea447d4c1886.mid,Serenade,Sebastian Brandt,ELECTRONIC,HAPPY,136.9,0.0,0.7374
TRGQUDR128F4267D4C,data/raw/lmd_matched/V/T/T/TRVTTHF128F428DC73/3f3e95e6dcad9c29e3c3a8409ba460d8.mid,It Just Takes One (To Say Goodbye),Karla Bonoff,POP,HAPPY,125.7,0.0,0.7462
TRQMEGQ128F42923A5,data/raw/lmd_matched/Q/X/G/TRQXGZJ12903D0872A/9cf2fa1ed11a99c6cced6185f2bd136e.mid,Always (Be Mine) (Club Mix),2 Vibez,ELECTRONIC,HAPPY,142.0,0.0,0.726
TRAHEBY12903CE57F6,data/raw/lmd_matched/A/H/E/TRAHEBY12903CE57F6/244dc749698aa0563e481dea846516e4.mid,What Could I Do,Will Hoge,FUNK,SAD,141.8,0.0,0.748
TRCKYIM128E0782A2F,data/raw/lmd_matched/P/G/I/TRPGIKX12903CA9355/0fbefae052067cd2b594dcddcd8adce7.mid,The One I Love,R.E.M.,FUNK,DARK,127.8,0.0,0.6899
TRFDMGZ128F147652C,data/raw/lmd_matched/E/F/P/TREFPCD128F423A7AD/234d05904187aa51fc9e1ce17c5e1093.mid,El año que mataron a Salvador (Rulot 05),Loquillo,LATIN,HAPPY,114.6,0.0,0.7041
TROQBEB128F4215092,data/raw/lmd_matched/P/Q/D/TRPQDEV128F428A02E/aa11c4d8aa294759df27d903981a46d0.mid,Whiskey In The Jar,Thin Lizzy,ROCK,DARK,85.2,0.0,0.6798
TRTEKBZ128F425D563,data/raw/lmd_matched/F/B/N/TRFBNQN128F92FFA5E/f86c681d5fc27cb95db0e406bc020ad8.mid,Let It Be,The Mar-Keys,FUNK,HAPPY,121.7,0.0,0.7538
TRGEQER128F92EFDDE,data/raw/lmd_matched/J/L/S/TRJLSFP128F933189B/88fa4921b95e1b2be457950c512829b5.mid,Ich find' dich scheiße,Tic Tac Toe,FUNK,HAPPY,93.5,0.0,0.6981
TRAEHMU128F92FAE6E,data/raw/lmd_matched/A/E/H/TRAEHMU128F92FAE6E/5aef918713a4b1159681cf20e667d7df.mid,Sola Una Volta,Alex Britti,FUNK,SAD,200.0,0.0,0.675
TRFSBUD128F426BDCE,data/raw/lmd_matched/F/S/B/TRFSBUD128F426BDCE/a95458724492619fc78947325d0a5c43.mid,Noguera I Garona,La Carrau,JAZZ,RELAXED,165.1,0.0,0.7388
TRMBCUF12903D09BCD,data/raw/lmd_matched/V/V/A/TRVVAIU128F92EF286/3d924c8816b54c6480a940483bcf88e0.mid,Together,Sophie Sugar,ELECTRONIC,HAPPY,137.9,0.0,0.7466
TRVLQFM128F92F1E6C,data/raw/lmd_matched/V/L/Q/TRVLQFM128F92F1E6C/d53ce92f579cc97dac1e2d169cca6354.mid,Russian Rag,Max Morath,FUNK,SAD,190.3,0.0,0.7449
TROARZP128F930DC56,data/raw/lmd_matched/O/A/R/TROARZP128F930DC56/9ac716e8193c3807c5b08b26a95b6dbb.mid,Who'll Stop The Rain,Creedence Clearwater Revived,FUNK,HAPPY,120.7,0.0,0.7421
TRWEGUY128F92F4BBD,data/raw/lmd_matched/P/R/Q/TRPRQAS128F422B5A2/630e7b66f82cff76b31d18bcb943ee51.mid,Honestly ft. R Kenga,Bobina,ELECTRONIC,HAPPY,128.0,0.0,0.7468
TRITFFG128F1452CE4,data/raw/lmd_matched/S/Q/K/TRSQKXG128F42BB6C3/53ea7ecb0815ba042a8b2c80f1408e40.mid,Sugartown,Juliet Turner,ELECTRONIC,SAD,122.4,0.0,0.6919
TRBPZOP128F92F76E5,data/raw/lmd_matched/B/P/Z/TRBPZOP128F92F76E5/675f257cbacce57ccba65036048b563c.mid,Rooster,Alice In Chains,FUNK,SAD,141.9,0.0,0.7334
TRADASY128F92FDD54,data/raw/lmd_matched/A/D/A/TRADASY128F92FDD54/19b8f27aae3abd989d9b118dce8dc437.mid,Dornröschen war ein schönes Kind - Karaoke,Frederik,ELECTRONIC,HAPPY,96.0,0.0,0.6148
TRPDBKF128F428315B,data/raw/lmd_matched/P/D/B/TRPDBKF128F428315B/2fee2bfa4faaf03ca09ef6d3125d4eeb.mid,Pegue Ai,Banda Eva,LATIN,DARK,117.4,0.0,0.6469
TRPFKAJ128F425E71A,data/raw/lmd_matched/P/F/K/TRPFKAJ128F425E71A/f446445a3d53db1c6f743cb5f6f8f9fc.mid,Young Hearts (LP Version),Axe,ROCK,HAPPY,166.8,0.0,0.7326
TRNJKJJ128F9303D1A,data/raw/lmd_matched/N/J/K/TRNJKJJ128F9303D1A/0ac17fe309e829a9439d7f42413d8089.mid,Coração De Papelão,Jose Cid,POP,HAPPY,111.1,0.0,0.6854
TRVJNVR128F14729FA,data/raw/lmd_matched/V/J/N/TRVJNVR128F14729FA/891ee52c651543de8c819012dee891cd.mid,Vento No Litoral,Leila Pinheiro,JAZZ,HAPPY,43.3,0.0,0.6971
TRHGDIF128F92C64AE,data/raw/lmd_matched/O/X/N/TROXNKG128F14893FF/f99ca93a31bbece839adf1d12aa37824.mid,Breathe (Reprise) (Live In Gdansk),David Gilmour,FUNK,SAD,122.2,0.0,0.8123
TRNCTWG128F42635AB,data/raw/lmd_matched/N/C/T/TRNCTWG128F42635AB/4ec33f516308d688d8e58ef4a02ed89a.mid,There's Got To Be A Way,Mariah Carey,FUNK,HAPPY,103.5,0.0,0.6704
TRSIRKX128F4291CAF,data/raw/lmd_matched/S/I/R/TRSIRKX128F4291CAF/f7f9778ce935e55b10a912503becadc3.mid,Only For The Weak,In Flames,POP,SAD,105.1,0.0,0.7148
TRWLGBO128F930EA2E,data/raw/lmd_matched/W/L/G/TRWLGBO128F930EA2E/45db83b537810abdc9d77014e6a621a9.mid,Bang The Drum (AN21 & Sebjak Remix),Juan Kidd & Mr. Pedros,ELECTRONIC,HAPPY,128.0,0.0,0.7183
TRMTMBA12903CE57FA,data/raw/lmd_matched/C/P/A/TRCPAOF12903CE8EA6/be20e239c1f4c10ecaca5da3c4858280.mid,Deep Rising,Space Cat,ELECTRONIC,DARK,140.0,0.0,0.7482
TRWRWED12903CB23E1,data/raw/lmd_matched/H/U/C/TRHUCJV128F92F34D1/2c345fe0a6f668b142196532889b9566.mid,If You Leave Me Now,Chicago,FUNK,HAPPY,104.7,0.0,0.7447
TRAHLIF128F92E9CCF,data/raw/lmd_matched/A/H/L/TRAHLIF128F92E9CCF/828fd9f2e8236baa7de221dc0c50d08d.mid,Borrow Mine,Bebo Norman,ELECTRONIC,SAD,144.0,0.0,0.7381
TRQWJYC128F92CC866,data/raw/lmd_matched/B/I/X/TRBIXDZ128F427E461/91e6abc464e4c3aa8d7040707542850c.mid,Yes We Can,Boy George,FUNK,HAPPY,125.0,0.0,0.7736
TREDFEK128F1483C1F,data/raw/lmd_matched/E/D/F/TREDFEK128F1483C1F/2f7f2d44ab75554e1d6ea593b952f101.mid,Someone To Call My Lover,Janet Jackson,FUNK,HAPPY,127.9,0.0,0.6901
TRXZQHU128F14595A6,data/raw/lmd_matched/O/Z/S/TROZSTB12903CD193D/f6ef836141a39787956f686e65ee4258.mid,Jet Airliner,Steve Miller,FUNK,SAD,123.1,0.0,0.7017
TRNIWBQ128F9326068,data/raw/lmd_matched/P/E/O/TRPEOEU128F931DE86/5307ce72419f43122d64b6033a52c4ef.mid,21St Century Heart,Moonbabies,ELECTRONIC,SAD,30.8,0.0,0.7341
TRIVJRS128F92EADEA,data/raw/lmd_matched/I/V/J/TRIVJRS128F92EADEA/c97f8478d903ab551e64178f9f305b1e.mid,Pop A Top,Alan Jackson,POP,SAD,118.0,0.0,0.6094
TRCLFZD128F4269CC2,data/raw/lmd_matched/Y/X/B/TRYXBWI128F931FD7E/7871ad64388e84c60ffc339973fdc023.mid,Kicks,Paul Revere & The Raiders (featuring Mark Lindsay),FUNK,HAPPY,131.3,0.0,0.705
TRDWWKK128F934B485,data/raw/lmd_matched/D/W/W/TRDWWKK128F934B485/676c5769bda2f062f76271c60a2d7348.mid,Throwing My Life Away,Norther,POP,DARK,190.0,0.0,0.6972
TRMEDQG128F422847A,data/raw/lmd_matched/M/E/D/TRMEDQG128F422847A/bb93193e0eac9463d507a0c0aa69be7b.mid,Puhu hiljaa rakkaudesta,Fredi,ELECTRONIC,HAPPY,84.4,0.0,0.7526
TRTDRZG12903CEF88D,data/raw/lmd_matched/T/D/R/TRTDRZG12903CEF88D/cbf5d283d75711972a78537715ee1ba8.mid,Il caffè della peppina,Andrea,FUNK,HAPPY,130.1,0.0,0.7349
TRHMSKP128F933594C,data/raw/lmd_matched/V/N/P/TRVNPEV12903D0FB2B/e35518a99c72e1b40a7a9b7cb53e5b97.mid,The Silence 2005,Mike Koglin,ELECTRONIC,HAPPY,137.9,0.0,0.7548
TROLETI128F427909B,data/raw/lmd_matched/O/L/E/TROLETI128F427909B/52cc161a9acb05895f5d6f9a552c7f7e.mid,Africanos En Madrid,Amistades Peligrosas,LATIN,RELAXED,97.0,0.0,0.7135
TREUJSR128F935298C,data/raw/lmd_matched/E/U/J/TREUJSR128F935298C/33b6ff19d3ce0836ab19bf0f695bd8a8.mid,I Want A New Baby For Christmas,The Refreshments,FUNK,TENSE,149.2,0.0,0.7333
TRMEXWF128F42605F3,data/raw/lmd_matched/M/E/X/TRMEXWF128F42605F3/905e8173c74cf92b4c0894ff5e967f94.mid,The Borderline,Alabama,FUNK,HAPPY,159.1,0.0,0.7395
TRNTZQM128F9345BEF,data/raw/lmd_matched/Y/Z/U/TRYZUNM12903CB2501/84ba16e11b86adc5ad25538adca24490.mid,Just Come,Cece Winans,FUNK,HAPPY,134.8,0.0,0.7379
TRNYVAV128F931A585,data/raw/lmd_matched/N/Y/V/TRNYVAV128F931A585/743987efb00d70c88647156428711134.mid,The Sound Of Goodbye,Armin van Buuren,ELECTRONIC,DARK,135.0,0.0,0.6924
TRPSVWD128F92F1E66,data/raw/lmd_matched/P/E/A/TRPEAXE128F4243CEA/d1e2fdba2938fd78390b07667d0700cd.mid,The Entertainer,Max Morath,FUNK,SAD,160.9,0.0,0.7554
TRIXUME128F93253ED,data/raw/lmd_matched/P/X/U/TRPXUCC12903CB6CC2/eb2ca620c4d496473193caac0c04862a.mid,Currents,Sapphire,FUNK,HAPPY,130.0,0.0,0.7245
TRTNLER128F4234092,data/raw/lmd_matched/T/N/L/TRTNLER128F4234092/b52e503552fc26ab963bdd063c62c263.mid,In Between Days,The Cure,ROCK,HAPPY,140.0,0.0,0.6998
TRHMMZD128F9364C73,data/raw/lmd_matched/E/J/S/TREJSCS128F14659AB/73e22d81fdaf62caa0b74cb7395c5cd8.mid,Alive And Kicking (Edit),Simple Minds,JAZZ,HAPPY,103.1,0.0,0.7372
TRUZSRO128F9319FD8,data/raw/lmd_matched/E/I/E/TREIEXX128F92E43DE/c232e7bc853c5d23c7747431cde0af84.mid,Tiemblo,Elvis Crespo,LATIN,HAPPY,120.6,0.0,0.7377
TRBHDQU12903D09504,data/raw/lmd_matched/B/H/D/TRBHDQU12903D09504/f0e385e9ff35f50379086ce6f32f7afe.mid,Thinking About You,Whitney Houston,FUNK,HAPPY,120.1,0.0,0.6743
TRZUDQY128F425C3F8,data/raw/lmd_matched/Z/U/D/TRZUDQY128F425C3F8/3ab8c4e22272ad9c7ccdef597cbd0294.mid,Tu SEras Para Mi (You're The One That I Want),Edurne,LATIN,HAPPY,216.0,0.0,0.6324
TRBDQDR128E07925BC,data/raw/lmd_matched/B/D/Q/TRBDQDR128E07925BC/ac95050e13dee83eb84f9a0780f83d99.mid,Lamb Of God,Marilyn Manson,ELECTRONIC,DARK,80.4,0.0,0.6891
TRVXIJS128E0783A1E,data/raw/lmd_matched/V/X/I/TRVXIJS128E0783A1E/2c49e874ab790ebe3fa1c4bb9b2b3513.mid,Tourniquet,Marilyn Manson,ELECTRONIC,DARK,90.0,0.0,0.6253
TREJDMD128F42693E3,data/raw/lmd_matched/P/A/G/TRPAGAJ128E0784825/f08b1559ab5045730fac33c3122e9e9d.mid,Fragile,Mariano Yanani,ROCK,TENSE,161.0,0.0,0.7493
TRZZGIP128F4279856,data/raw/lmd_matched/P/F/B/TRPFBSQ12903D13E3C/96b9af161ed395d952070ea6ebf26929.mid,Drops Of Jupiter,Train,POP,SAD,159.1,0.0,0.7316
TRVXXEN128F4272D69,data/raw/lmd_matched/V/X/X/TRVXXEN128F4272D69/875a9c41d8a7c7f38916cca6b89df2eb.mid,Sleeping Beauty Waltz,New York Philharmonic,JAZZ,TENSE,73.8,0.0,0.6824
TRQBTMD12903CEE40C,data/raw/lmd_matched/H/J/K/TRHJKTN128F425C71C/13e39596789b62d53f9375b89f96e812.mid,Untitled (Alternative Version),The Cure,ROCK,HAPPY,95.1,0.0,0.6401
TRTXJBO128F4294115,data/raw/lmd_matched/T/F/I/TRTFIAY128F9307264/ff588618bd3c3128f65f81afe16e9c24.mid,My Happy Ending,Avril Lavigne,POP,TENSE,170.2,0.0,0.6807
TRFGVHI128F9304206,data/raw/lmd_matched/F/G/V/TRFGVHI128F9304206/67a6c33e0d4ae171773844274b54672c.mid,Groovejet (If This Ain't Love),Sophie Ellis-Bextor,ELECTRONIC,HAPPY,123.0,0.0,0.6946
TRSEDEI12903CE0070,data/raw/lmd_matched/P/H/H/TRPHHIH128F934CB23/7d8981b527b210211ff4913984918ff5.mid,Airplane Girl,KJ Sawka,ELECTRONIC,RELAXED,103.2,0.0,0.7106
TRUQCHZ12903D07422,data/raw/lmd_matched/U/Q/C/TRUQCHZ12903D07422/5f710362c3f8fb9e67d897d712c29f75.mid,Sing For The Moment,Eminem,FUNK,TENSE,164.0,0.0,0.6605
TRTDOWG128F42910B4,data/raw/lmd_matched/T/D/O/TRTDOWG128F42910B4/0368342397e5a2c4ccfa29a726fb0f94.mid,No Woman No Cry,Londonbeat,FUNK,HAPPY,92.6,0.0,0.7363
TRCSYTI12903CE386C,data/raw/lmd_matched/S/L/W/TRSLWIJ128F42A7896/0bdb203f4eef0c56c6eec85d84589822.mid,Alive (Ron Reeser & Dan Saenz Radio Edit),Annet Artani,FUNK,SAD,128.0,0.0,0.7511
TRVILAN128F42B635B,data/raw/lmd_matched/P/K/F/TRPKFHP12903CB5E17/fcfbcc54451c8db68f603a01472221a0.mid,Fooled Around And Fell In Love,Elvin Bishop,FUNK,HAPPY,113.6,0.0,0.6268
TRPPOYF128F93421C3,data/raw/lmd_matched/P/P/O/TRPPOYF128F93421C3/bb8daaf589f99dab45680e6bab12c6b0.mid,Love Is A Wonderful Thing,Michael Bolton,FUNK,HAPPY,125.1,0.0,0.6349
TRQUIHC128F42ADD0D,data/raw/lmd_matched/E/K/S/TREKSNP128F92F33B3/9c2a34e139b22df680a977ce44cdee82.mid,Thriller,Michael Jackson,FUNK,HAPPY,118.5,0.0,0.7914
TRPADTR12903CBCFEB,data/raw/lmd_matched/P/A/D/TRPADTR12903CBCFEB/1e71808cc1f420d330e917c800eb674f.mid,Hectified (LP Version),Jason Falkner,ELECTRONIC,SAD,110.6,0.0,0.7276
TRERYGN128F427FFE7,data/raw/lmd_matched/O/F/V/TROFVVM128F932C362/4eeba69d1615b7a584b307d4d3ea4c24.mid,September,Kirk Franklin,FUNK,TENSE,123.2,0.0,0.7805
TRUADZT128F93384F8,data/raw/lmd_matched/B/S/F/TRBSFPD12903CF29D1/c51fc04cd00c07d4c3bc3c931c016671.mid,Pure Thrust 2.0,Basic Dawn,ELECTRONIC,DARK,140.0,0.0,0.7513
TRAFZAM128F426E915,data/raw/lmd_matched/O/L/Y/TROLYXK128F428D09B/5693bace21c164e8508b124b7faa9f3d.mid,Forgiven You Was Easy,Willie Nelson,JAZZ,SAD,159.9,0.0,0.7449
TRKTNPR128F92F15ED,data/raw/lmd_matched/S/K/C/TRSKCJL128F1477A2E/0a4090c28d930bd10d3b58ae69e9f2f1.mid,What Becomes Of The Brokenhearted,Jimmy Ruffin,FUNK,HAPPY,96.6,0.0,0.6282
TRFHAUX128F4231E20,data/raw/lmd_matched/F/H/A/TRFHAUX128F4231E20/f6a60e90cb7bf80e73ac4228eec8e0d5.mid,Nothing Until I Got You,Patrick Nuo,FUNK,HAPPY,83.0,0.0,0.7352
TRYGVZC12903CDBD40,data/raw/lmd_matched/Y/G/V/TRYGVZC12903CDBD40/e9d317d2e03285114d87654f63740494.mid,Someday - Performance Track w/o Background Vocals,Sandi Patty,JAZZ,HAPPY,71.7,0.0,0.7229
TRFWCES128F92C9AAC,data/raw/lmd_matched/F/Q/C/TRFQCFK128F932169A/ded4edaac47f7608b4d3db5318e43585.mid,"My Heart Will Go On (Love Theme From ""Titanic"")",Kenny G,FUNK,HAPPY,105.4,0.0,0.7364
TRYPCVY128F9330D9E,data/raw/lmd_matched/V/A/K/TRVAKKF12903CBEA88/9be6442aed5bad48159830801b5d2d5c.mid,In The Summertime ,Mungo Jerry,FUNK,HAPPY,165.9,0.0,0.729
TRWVXGK128F149BD11,data/raw/lmd_matched/G/I/K/TRGIKLL128F931A6BD/49cdf2d633fe3f61455ae7a9da9242ae.mid,Awuthule Kancane,Mahlathini and the Mahotella Queens,JAZZ,RELAXED,116.9,0.0,0.7579
TRWLTGE128F145A8F9,data/raw/lmd_matched/Z/J/D/TRZJDLF12903CC6977/89dfd8b69880eb20c6a0b61f3131a26a.mid,Kiev,Barclay James Harvest,FUNK,HAPPY,124.2,0.0,0.7385
TRYMGUV12903C99606,data/raw/lmd_matched/P/B/D/TRPBDFC128F4259FBB/f7d0d59b303391162c3f9cadb1b28ac2.mid,Better In The Dark,Rogue Traders,FUNK,HAPPY,128.0,0.0,0.7045
TRJCVSQ128F426D22A,data/raw/lmd_matched/J/C/V/TRJCVSQ128F426D22A/7c585f0dd93d31a23dc62cdb0590d4b5.mid,Concerto in C minor for Oboe_ Violin and Strings_ BWV 1060/III.  Allegro,Leonard Bernstein;Harold Gomberg;New York Philharmonic;Isaac Stern,JAZZ,SAD,90.0,0.0,0.6686
TRLCDNH12903CEBF21,data/raw/lmd_matched/L/C/D/TRLCDNH12903CEBF21/c2f06c9b7ac1a76f71091a3ef35ddc2a.mid,Love Is A Battlefield,Pat Benatar,FUNK,HAPPY,181.3,0.0,0.6653
TRMMTZA128F93417B0,data/raw/lmd_matched/P/Q/O/TRPQOJY128F92C94BE/7f86d39f8041a94956235bb9d62658d3.mid,Bad Bad Baby,Natural Born Grooves feat. Thea Austin,LATIN,HAPPY,126.0,0.0,0.752
TRSJBMA128F92E270A,data/raw/lmd_matched/V/F/B/TRVFBRV128F4259744/9fc928b91965344329a6e9cc0b30cb8e.mid,Egoista La Luna,Lucas Masciano,JAZZ,HAPPY,125.0,0.0,0.7474
TRSWLSO128F934742A,data/raw/lmd_matched/S/W/L/TRSWLSO128F934742A/36ab76cce497ec4f9e450743475ea3d3.mid,Emily,Doug Folkins,POP,SAD,98.0,0.0,0.7581
TRLSEOF128F92DDC22,data/raw/lmd_matched/P/T/H/TRPTHSY128F9310C2A/90531ae1004b852ebf988e7888c98a82.mid,Eye Of The Tiger,Survivor,ELECTRONIC,HAPPY,108.8,0.0,0.7447
TRVAWEB128F42367D9,data/raw/lmd_matched/V/A/W/TRVAWEB128F42367D9/9c15ab601a1ecb9e386b490a57e18161.mid,Summer Wine (Film Version),Ville Valo & Natalia Avelon,POP,SAD,142.0,0.0,0.675
TRUQXWK128EF34E77E,data/raw/lmd_matched/S/U/L/TRSULNR128F425A5AC/bd4b926ffcd16d26abeccc210a7bb1c4.mid,The Rest Of All Time,Bob Carlisle,FUNK,RELAXED,130.5,0.0,0.7517
TRIVVTK128F9308082,data/raw/lmd_matched/I/V/V/TRIVVTK128F9308082/773d89c448af807ebe9840d5378f5d36.mid,Come Back,We Shot the Moon,POP,SAD,156.9,0.0,0.725
TRDGXKU128E0793592,data/raw/lmd_matched/D/G/X/TRDGXKU128E0793592/ec5da8043cff271d168a451e48dbd596.mid,I Am A Viking,Yngwie Malmsteen's Rising Force,CLASSICAL,HAPPY,144.8,0.0,0.6295
TRSXUGQ128F428B8AC,data/raw/lmd_matched/S/X/U/TRSXUGQ128F428B8AC/3fb6c2caddcaa3f6c003d6600b47239c.mid,What If I (Album Version),Pennywise,ROCK,DARK,193.3,0.0,0.7415
TRTQTLL128F92F9935,data/raw/lmd_matched/P/K/E/TRPKEQS128F423FA9F/f02b4025022c09cef95cb16a70389da5.mid,Hotel California,Rhythms Del Mundo feat. The Killers / The Killers,LATIN,RELAXED,147.3,0.0,0.7262
TRICOTZ128F424ABD1,data/raw/lmd_matched/I/C/O/TRICOTZ128F424ABD1/97e6017b08d6c6340b2a3319f80c5bdd.mid,I'll Be Waiting,Danny Wilson,JAZZ,HAPPY,75.1,0.0,0.7244
TRGWFAA128EF348DD6,data/raw/lmd_matched/B/F/C/TRBFCHN128F92F6726/552b73f66dc8eb7d016ef6d6f6c294db.mid,There Goes My Heart,The Mavericks,FUNK,TENSE,134.8,0.0,0.6955
TRBXAQI128F932A6E4,data/raw/lmd_matched/H/R/K/TRHRKKY128F427AFF3/e9dabf49d2031e79ea15f72286fc9561.mid,Electric Music,Omni,FUNK,HAPPY,129.0,0.0,0.7376
TRJBVDW12903D01701,data/raw/lmd_matched/K/O/S/TRKOSTF128F145F9AA/263af81a9e92fb0944888259d864aa26.mid,Beth,Stage Dolls,ELECTRONIC,HAPPY,114.1,0.0,0.7166
TRGYTYL12903CB3075,data/raw/lmd_matched/O/R/I/TRORIEE128F149E9E8/a995a06c865fc0ead641cfa4c4d77173.mid,For Your Precious Love,Frankie Avalon,FUNK,HAPPY,101.0,0.0,0.7379
TRHQCSH128F42724B7,data/raw/lmd_matched/H/Q/C/TRHQCSH128F42724B7/fff3f4e8a473f7c9a468f34bb4554ab6.mid,Colors Of The Wind,Stan Whitmire,FUNK,RELAXED,65.0,0.0,0.7428
TRGQWTI128F92E5846,data/raw/lmd_matched/G/Q/W/TRGQWTI128F92E5846/690df78d866e37f69e46515cde88be26.mid,Un Poco De Amor,Shakira,LATIN,HAPPY,101.5,0.0,0.75
TRICMST128F426609F,data/raw/lmd_matched/E/G/I/TREGIHL128F4268E01/d9bd9a99e2b6ad417f34d996a358cff1.mid,Hot Girls In Love,Loverboy,FUNK,HAPPY,153.7,0.0,0.6648
TRNNGFP128EF365C8C,data/raw/lmd_matched/A/W/K/TRAWKRT128F426413C/a390945cbf59e9581c61f849c5e7c524.mid,Animal In The Mirror,Luxuria,POP,HAPPY,147.5,0.0,0.757
TRVDJBH12903CFDD72,data/raw/lmd_matched/P/J/X/TRPJXFV128F425EAC4/683d8e050efa682d09eeb99c0c55c1d6.mid,Unravel,Rockabye Baby!,ELECTRONIC,RELAXED,93.4,0.0,0.7339
TRZAYUF12903CB2D76,data/raw/lmd_matched/Z/A/Y/TRZAYUF12903CB2D76/ffce43367e38b312e835733b3fd01a5e.mid,Keep It To Yourself (Digitally Remastered),Sonny Boy Williamson,FUNK,SAD,121.9,0.0,0.699
TRLZURC128E079376E,data/raw/lmd_matched/L/Z/U/TRLZURC128E079376E/d95b01d1e5b54ce09129333cb11188d8.mid,Give A Little Bit,Supertramp,POP,SAD,90.7,0.0,0.7054
TRFEOVN128F4256842,data/raw/lmd_matched/F/E/O/TRFEOVN128F4256842/7ee9c68c250cb563591158cc7cbb406f.mid,Il Destino (Radio Mix),INDIETRO,JAZZ,DARK,138.0,0.0,0.7539
TRLKRGM12903D08AFB,data/raw/lmd_matched/U/C/J/TRUCJMX12903CF8627/b0ab479ca86ff833e293145c0bc77cbc.mid,Never Seems So,tyDi,ELECTRONIC,HAPPY,127.0,0.0,0.7117
TRGJEYD128F4261942,data/raw/lmd_matched/G/J/E/TRGJEYD128F4261942/1f8bb7f9ad556e8c6e3daecab2a3c560.mid,Completely,Michael Bolton,FUNK,HAPPY,112.8,0.0,0.7177
TRALVLH128F9322167,data/raw/lmd_matched/S/J/B/TRSJBRV128F92E2753/c467448563d185082535d09fa279b0a3.mid,Spider Lace,Carlene Carter,POP,SAD,159.0,0.0,0.738
TRVBMUL12903CE7480,data/raw/lmd_matched/V/B/M/TRVBMUL12903CE7480/cfc9cdff5b05db44477427d0742fff8a.mid,I've Got This Friend (Album Version),Faith Hill,POP,RELAXED,78.8,0.0,0.7394
TRKFHVX128F92DDD88,data/raw/lmd_matched/K/F/H/TRKFHVX128F92DDD88/1fcb319ff8b37b958e6f7510c3e7db2c.mid,ETUDES op.10/3 'SO DEEP IS THE NIGHT',Frederic Chopin / Helmuth Brandenburg,FUNK,SAD,76.4,0.0,0.6983
TRLQTCT128F428996B,data/raw/lmd_matched/O/U/W/TROUWDG12903CE602A/a1d50916d2c2b1a315c547e916bc5d25.mid,Y En Tu Ventana (Nueva Version),Andy & Lucas,JAZZ,DARK,130.1,0.0,0.7211
TRUJDNX12903D0CAD4,data/raw/lmd_matched/H/S/D/TRHSDVH128F92FC95D/7265064de29fbe8b813b85d4d8d6cde6.mid,Hold Your Head Up,Argent,FUNK,HAPPY,88.9,0.0,0.6517
TRDNGXI128F92F0AC9,data/raw/lmd_matched/V/B/C/TRVBCNJ128F4263B1C/f4ae4aa5c3305a789849cc3b2e9d752f.mid,The Great Speckled Bird,Wilma Lee Cooper,ROCK,DARK,110.5,0.0,0.7529
TREDMSH12903CFB897,data/raw/lmd_matched/P/F/N/TRPFNLG12903CF1131/2997c7752545332b3da07896dc427fca.mid,Take My Breath Away,John Tesh,JAZZ,HAPPY,96.0,0.0,0.7315
TRASYJJ128F426C765,data/raw/lmd_matched/A/S/Y/TRASYJJ128F426C765/ae2f62389dcf88905f676e8f9e85c22e.mid,Jojo Action - Radio Edit,Mr. President,FUNK,HAPPY,111.9,0.0,0.6122
TRCZGBG128F4222F61,data/raw/lmd_matched/C/Z/G/TRCZGBG128F4222F61/7c1c772621ebf597f8d96be82877491c.mid,Let's Get It On,Marvin Gaye,FUNK,HAPPY,167.1,0.0,0.6599
TRTBXAG128F1484C94,data/raw/lmd_matched/T/B/X/TRTBXAG128F1484C94/90142231f8ef44e8191b8b12691f724d.mid,The Thrill Is Gone,B.B. King,FUNK,SAD,90.3,0.0,0.6296
TRCGSSV128EF35EFFB,data/raw/lmd_matched/C/G/S/TRCGSSV128EF35EFFB/b4ead549e33892ba659321cf08b6217c.mid,La Favola Di Adamo Ed Eva,Max Gazzè,FUNK,HAPPY,137.9,0.0,0.69
TRFZCUH128F9341853,data/raw/lmd_matched/P/S/T/TRPSTOY128F4244C64/e03ecdf211166dfd1536f063a1b2553e.mid,The Winner Takes It All,Beverley Craven,FUNK,HAPPY,122.1,0.0,0.7498
TRUTMBI128F9318589,data/raw/lmd_matched/P/O/T/TRPOTBY128F42652DB/5d264e0c1eb0e0202bac2051c63931d1.mid,Violento Amor,Pereza,FUNK,SAD,107.0,0.0,0.7249
TRERDPZ128F4288523,data/raw/lmd_matched/E/R/D/TRERDPZ128F4288523/b30c1bac03276875c1e82621bb318e7f.mid,You're A Lady,Tony Orlando & Dawn,FUNK,HAPPY,80.6,0.0,0.6304
TRUPCJH128F4234C18,data/raw/lmd_matched/H/J/I/TRHJISK128F93307C6/c28c25e1714ac717f50284dbf9596496.mid,Desperado,Kuhn_ Dieter Thomas,ELECTRONIC,HAPPY,115.3,0.0,0.7496
TRRUHQN128E0781A4F,data/raw/lmd_matched/E/N/R/TRENRZT128F92F6E2C/8452abfb7d962f98ab358a6363937ff8.mid,I've Been Let Down,Mazzy Star,FUNK,DARK,69.0,0.0,0.745
