msd_id,token_path,genre,mood,enc_len,dec_len
TRKPULS128F92FD81A,data/tokens/TRKPULS128F92FD81A.json,POP,HAPPY,361,643
TRPREBB12903CB27B7,data/tokens/TRPREBB12903CB27B7.json,POP,TENSE,46,2101
TRSKSLF128F4256B04,data/tokens/TRSKSLF128F4256B04.json,POP,SAD,968,512
TRYOFYZ12903CB6A94,data/tokens/TRYOFYZ12903CB6A94.json,POP,HAPPY,1861,1857
TRTYRSH128F92DF739,data/tokens/TRTYRSH128F92DF739.json,ROCK,HAPPY,477,2163
TRZNAMF128F931A9D4,data/tokens/TRZNAMF128F931A9D4.json,CLASSICAL,RELAXED,410,2337
TRFVRYY128F9305E81,data/tokens/TRFVRYY128F9305E81.json,POP,SAD,453,652
TRCFRTP128F930276F,data/tokens/TRCFRTP128F930276F.json,CLASSICAL,DARK,5,593
TRQLJDE128E078DF33,data/tokens/TRQLJDE128E078DF33.json,POP,SAD,536,1263
TRNZKFC12903CB521A,data/tokens/TRNZKFC12903CB521A.json,POP,SAD,5,1326
TRXPXZO128F9320744,data/tokens/TRXPXZO128F9320744.json,POP,TENSE,56,1598
TRIEZAT128F14979A2,data/tokens/TRIEZAT128F14979A2.json,ROCK,RELAXED,310,1639
TRAZEYE12903CE899D,data/tokens/TRAZEYE12903CE899D.json,LATIN,HAPPY,388,802
TRNXNUT128F428B91C,data/tokens/TRNXNUT128F428B91C.json,CLASSICAL,HAPPY,5,1374
TRTIYDJ12903CCE810,data/tokens/TRTIYDJ12903CCE810.json,LATIN,RELAXED,5,1163
TRIRLVZ128F429E7DB,data/tokens/TRIRLVZ128F429E7DB.json,LATIN,HAPPY,483,1167
TRUAKGB128F429D466,data/tokens/TRUAKGB128F429D466.json,LATIN,SAD,5,769
TRKYLNA128F9310EB9,data/tokens/TRKYLNA128F9310EB9.json,CLASSICAL,SAD,5,590
TRKGAHZ128F92EB6FD,data/tokens/TRKGAHZ128F92EB6FD.json,ROCK,SAD,5,2475
TRDIAIG128F4243101,data/tokens/TRDIAIG128F4243101.json,LATIN,HAPPY,646,2356
TRKFHJE128F4238A1F,data/tokens/TRKFHJE128F4238A1F.json,LATIN,HAPPY,1451,642
TRVDJYE128E0786C5B,data/tokens/TRVDJYE128E0786C5B.json,CLASSICAL,HAPPY,860,647
TRVSBGC128F4283DBB,data/tokens/TRVSBGC128F4283DBB.json,ROCK,DARK,5,719
TRPPHMK128F9338985,data/tokens/TRPPHMK128F9338985.json,LATIN,HAPPY,436,815
TRPJDRV12903CE6DD1,data/tokens/TRPJDRV12903CE6DD1.json,ROCK,HAPPY,5,1677
TRMILET128F427178E,data/tokens/TRMILET128F427178E.json,LATIN,SAD,1411,1090
TRPJHUO128F428283D,data/tokens/TRPJHUO128F428283D.json,LATIN,HAPPY,1032,1425
TRFRJAC128F4233169,data/tokens/TRFRJAC128F4233169.json,LATIN,RELAXED,256,1086
TRSDGPW128F9341C33,data/tokens/TRSDGPW128F9341C33.json,LATIN,DARK,453,615
TROFGEE128F9337C3F,data/tokens/TROFGEE128F9337C3F.json,LATIN,HAPPY,362,749
TRRMWGK128EF340003,data/tokens/TRRMWGK128EF340003.json,CLASSICAL,HAPPY,5,968
TRNTFUL128F426A919,data/tokens/TRNTFUL128F426A919.json,ROCK,HAPPY,507,2154
TRQXQMR128F930C3AC,data/tokens/TRQXQMR128F930C3AC.json,ROCK,HAPPY,1472,2141
TRYVPZM128F42450A5,data/tokens/TRYVPZM128F42450A5.json,ROCK,TENSE,631,1098
TRJPSUJ128F423C32A,data/tokens/TRJPSUJ128F423C32A.json,CLASSICAL,TENSE,69,966
TRTMCJD128F92FA21B,data/tokens/TRTMCJD128F92FA21B.json,CLASSICAL,SAD,840,713
TRLQKRP128F42450AC,data/tokens/TRLQKRP128F42450AC.json,ROCK,TENSE,1253,1151
TRCUTND128F92FD7EA,data/tokens/TRCUTND128F92FD7EA.json,ROCK,RELAXED,222,856
TRVOHRH12903C95CC0,data/tokens/TRVOHRH12903C95CC0.json,ROCK,SAD,2335,553
TRPFUWG128F92D3869,data/tokens/TRPFUWG128F92D3869.json,CLASSICAL,HAPPY,866,552
TRDPUHJ128F4281420,data/tokens/TRDPUHJ128F4281420.json,LATIN,SAD,417,977
TRWLGDL128F93389FC,data/tokens/TRWLGDL128F93389FC.json,LATIN,TENSE,808,1201
TRPHFYA128F93011EB,data/tokens/TRPHFYA128F93011EB.json,LATIN,HAPPY,431,1687
TRTYPWK128F92E9953,data/tokens/TRTYPWK128F92E9953.json,CLASSICAL,HAPPY,724,1452
TRSIDNZ128F4290C7F,data/tokens/TRSIDNZ128F4290C7F.json,ROCK,DARK,5,1085
TRYUFKB128F429271E,data/tokens/TRYUFKB128F429271E.json,LATIN,HAPPY,5,2347
TROLTQI128E07963C0,data/tokens/TROLTQI128E07963C0.json,LATIN,HAPPY,5,1173
TRFIMTW12903D00EEE,data/tokens/TRFIMTW12903D00EEE.json,LATIN,HAPPY,880,1303
TRCDBIZ12903D06BE2,data/tokens/TRCDBIZ12903D06BE2.json,ROCK,SAD,803,825
TRZFHHO12903CF8B33,data/tokens/TRZFHHO12903CF8B33.json,ROCK,RELAXED,102,941
TRYOOQS12903CCDAD0,data/tokens/TRYOOQS12903CCDAD0.json,CLASSICAL,HAPPY,880,1303
TRDOYVW128F92E1A86,data/tokens/TRDOYVW128F92E1A86.json,CLASSICAL,DARK,5,1280
TRKVKOH12903CFA047,data/tokens/TRKVKOH12903CFA047.json,ROCK,HAPPY,437,979
TRLLORK128F422B282,data/tokens/TRLLORK128F422B282.json,LATIN,SAD,474,1015
TRASKIN128F92F0DE6,data/tokens/TRASKIN128F92F0DE6.json,ROCK,HAPPY,495,794
TROLLHQ128F93426D2,data/tokens/TROLLHQ128F93426D2.json,LATIN,HAPPY,24,956
TREAMWS128F42340AF,data/tokens/TREAMWS128F42340AF.json,ROCK,HAPPY,3824,1559
TRBVLDI12903CD3AC6,data/tokens/TRBVLDI12903CD3AC6.json,ROCK,DARK,343,1098
TRWABSM128F9303ACA,data/tokens/TRWABSM128F9303ACA.json,LATIN,HAPPY,230,759
TRYRXCY128F4223687,data/tokens/TRYRXCY128F4223687.json,LATIN,SAD,288,716
TRGCBUN128EF3675A8,data/tokens/TRGCBUN128EF3675A8.json,ROCK,SAD,343,696
TRWFKYT128F931FB18,data/tokens/TRWFKYT128F931FB18.json,ROCK,SAD,5,1036
TRZQKDS128F92F22F3,data/tokens/TRZQKDS128F92F22F3.json,LATIN,SAD,928,2015
TRGHVSI12903CF5FA4,data/tokens/TRGHVSI12903CF5FA4.json,CLASSICAL,HAPPY,12,1644
TRWFGMB128F92E2108,data/tokens/TRWFGMB128F92E2108.json,LATIN,HAPPY,5,886
TRDTGTS128F422B14E,data/tokens/TRDTGTS128F422B14E.json,CLASSICAL,HAPPY,1504,393
TRBAZEC128F93526CA,data/tokens/TRBAZEC128F93526CA.json,CLASSICAL,HAPPY,883,1153
TRAVVZW12903CCEEE7,data/tokens/TRAVVZW12903CCEEE7.json,CLASSICAL,HAPPY,662,1514
TRJISHT128F42939FA,data/tokens/TRJISHT128F42939FA.json,CLASSICAL,SAD,2844,2045
TRIVPYU12903CA0799,data/tokens/TRIVPYU12903CA0799.json,CLASSICAL,TENSE,895,1992
TRTADKK12903CCD4C2,data/tokens/TRTADKK12903CCD4C2.json,ROCK,HAPPY,365,175
TRUAAOZ12903CBEB36,data/tokens/TRUAAOZ12903CBEB36.json,CLASSICAL,DARK,17,2443
TRNZXCZ12903D09D34,data/tokens/TRNZXCZ12903D09D34.json,LATIN,RELAXED,219,1068
TRARNJX12903CD4875,data/tokens/TRARNJX12903CD4875.json,LATIN,HAPPY,692,1411
TRPVJZR128F92CD9BC,data/tokens/TRPVJZR128F92CD9BC.json,CLASSICAL,DARK,5,937
TRJLDRE128F422B407,data/tokens/TRJLDRE128F422B407.json,CLASSICAL,SAD,446,1163
TRVGDEI128F9348C62,data/tokens/TRVGDEI128F9348C62.json,LATIN,HAPPY,492,877
TRVABER128F422A9ED,data/tokens/TRVABER128F422A9ED.json,LATIN,RELAXED,453,1282
TRMFVIY128F9316BB5,data/tokens/TRMFVIY128F9316BB5.json,CLASSICAL,TENSE,74,1495
TRSVLZH128F146B80A,data/tokens/TRSVLZH128F146B80A.json,ROCK,HAPPY,477,921
TRWSVTF12903CB098E,data/tokens/TRWSVTF12903CB098E.json,LATIN,RELAXED,621,1324
TRJFQCA128F9315D02,data/tokens/TRJFQCA128F9315D02.json,LATIN,HAPPY,927,1246
TRRWDKE128F934BF4A,data/tokens/TRRWDKE128F934BF4A.json,LATIN,SAD,5,800
TRAQRZV128F931A49F,data/tokens/TRAQRZV128F931A49F.json,ROCK,HAPPY,5,1564
TRFZIUH128F9336AAE,data/tokens/TRFZIUH128F9336AAE.json,LATIN,HAPPY,128,1066
TRQZOTX128F1462483,data/tokens/TRQZOTX128F1462483.json,CLASSICAL,SAD,5,2911
TRNQLZX128F4286C4D,data/tokens/TRNQLZX128F4286C4D.json,LATIN,HAPPY,823,1810
TRRYBBG12903CEC96A,data/tokens/TRRYBBG12903CEC96A.json,ROCK,DARK,5,722
TRKJFFN12903CC0916,data/tokens/TRKJFFN12903CC0916.json,CLASSICAL,HAPPY,693,748
TRKLVGD128F42A0CCD,data/tokens/TRKLVGD128F42A0CCD.json,LATIN,HAPPY,5,1783
TRVTKKR128F422F6A5,data/tokens/TRVTKKR128F422F6A5.json,CLASSICAL,DARK,1755,1583
TRAFXZH128F4262D0A,data/tokens/TRAFXZH128F4262D0A.json,LATIN,TENSE,1020,1188
TRDZNOR128F92D667B,data/tokens/TRDZNOR128F92D667B.json,LATIN,HAPPY,22,928
TRPQJQY12903CE766D,data/tokens/TRPQJQY12903CE766D.json,LATIN,HAPPY,5,1421
TRLPQNR128F931FB16,data/tokens/TRLPQNR128F931FB16.json,ROCK,SAD,5,2477
TRTVMNT128F931217F,data/tokens/TRTVMNT128F931217F.json,CLASSICAL,SAD,574,1381
TROFZIC128F931AD7E,data/tokens/TROFZIC128F931AD7E.json,LATIN,HAPPY,808,1430
TRGYWIU128F1468031,data/tokens/TRGYWIU128F1468031.json,ROCK,SAD,550,943
TRNOBLE128E07933CC,data/tokens/TRNOBLE128E07933CC.json,CLASSICAL,SAD,294,1062
TRYPTNT128F9303ED5,data/tokens/TRYPTNT128F9303ED5.json,LATIN,HAPPY,580,616
TRJOLTY128F9307C90,data/tokens/TRJOLTY128F9307C90.json,LATIN,HAPPY,141,659
TRAUEGP128F429B06C,data/tokens/TRAUEGP128F429B06C.json,ROCK,TENSE,590,461
TRYXWBT12903CF48B9,data/tokens/TRYXWBT12903CF48B9.json,ROCK,RELAXED,1999,859
TRYUYHJ128F4252333,data/tokens/TRYUYHJ128F4252333.json,CLASSICAL,RELAXED,1230,1993
TRBBUMN128F930892E,data/tokens/TRBBUMN128F930892E.json,LATIN,HAPPY,578,1083
TRNMGEU128F930BC04,data/tokens/TRNMGEU128F930BC04.json,CLASSICAL,SAD,1120,842
TRWCFAT128EF35F276,data/tokens/TRWCFAT128EF35F276.json,LATIN,HAPPY,420,1376
TRNIKGD128F427BDB9,data/tokens/TRNIKGD128F427BDB9.json,CLASSICAL,DARK,1078,1274
TRKOFJU128F427ECFF,data/tokens/TRKOFJU128F427ECFF.json,LATIN,HAPPY,385,1452
TRFFNRW128F92DE934,data/tokens/TRFFNRW128F92DE934.json,ROCK,SAD,2738,886
TRHDLDJ12903CBA900,data/tokens/TRHDLDJ12903CBA900.json,LATIN,RELAXED,2417,299
TRWHWHJ128E078BD6D,data/tokens/TRWHWHJ128E078BD6D.json,ROCK,SAD,5,563
TRJPOCA128F4271B24,data/tokens/TRJPOCA128F4271B24.json,LATIN,HAPPY,392,926
TRXCYDX12903CB7153,data/tokens/TRXCYDX12903CB7153.json,CLASSICAL,HAPPY,562,1139
TRCWKJL128E079604E,data/tokens/TRCWKJL128E079604E.json,LATIN,HAPPY,121,665
TRCHPQT128F42BBB30,data/tokens/TRCHPQT128F42BBB30.json,CLASSICAL,TENSE,251,2167
TRJAJQR12903CEC980,data/tokens/TRJAJQR12903CEC980.json,ROCK,DARK,1653,927
TRSPHBR128F426420F,data/tokens/TRSPHBR128F426420F.json,ROCK,SAD,95,655
TRLGDBZ128F42231AA,data/tokens/TRLGDBZ128F42231AA.json,LATIN,SAD,559,1040
TROPVUY128F4272C62,data/tokens/TROPVUY128F4272C62.json,LATIN,HAPPY,683,1052
TRLHUPK128F1489732,data/tokens/TRLHUPK128F1489732.json,LATIN,RELAXED,2496,1156
TRXZUBG128F4288072,data/tokens/TRXZUBG128F4288072.json,CLASSICAL,SAD,102,1346
TRXZHNW128F4252292,data/tokens/TRXZHNW128F4252292.json,CLASSICAL,DARK,1761,958
TRBBGII128F92FFC30,data/tokens/TRBBGII128F92FFC30.json,ROCK,RELAXED,699,1140
TRWHJJS128F1468F18,data/tokens/TRWHJJS128F1468F18.json,CLASSICAL,SAD,1031,555
TRTISLY128E078CA6A,data/tokens/TRTISLY128E078CA6A.json,ROCK,SAD,1215,977
TRBIYWN128F92F148E,data/tokens/TRBIYWN128F92F148E.json,LATIN,SAD,1366,829
TRJOWRR128F423A09F,data/tokens/TRJOWRR128F423A09F.json,LATIN,SAD,5,1119
TRLEVIT128F42559C6,data/tokens/TRLEVIT128F42559C6.json,LATIN,HAPPY,5,1478
TRQODUP128F93446A2,data/tokens/TRQODUP128F93446A2.json,CLASSICAL,RELAXED,267,1977
TRVWPBC12903CEFDCF,data/tokens/TRVWPBC12903CEFDCF.json,ROCK,DARK,5,1543
TRUYUHC128F42BA267,data/tokens/TRUYUHC128F42BA267.json,CLASSICAL,SAD,3396,1744
TRJAZQC128F933FB05,data/tokens/TRJAZQC128F933FB05.json,ROCK,RELAXED,35,862
TRWBYIP128F92E32F0,data/tokens/TRWBYIP128F92E32F0.json,ROCK,SAD,19,489
TRGSTGP128F146EF18,data/tokens/TRGSTGP128F146EF18.json,LATIN,HAPPY,162,814
TRYBUFT128E078A906,data/tokens/TRYBUFT128E078A906.json,LATIN,HAPPY,84,2127
TRYXMJI128F9314230,data/tokens/TRYXMJI128F9314230.json,LATIN,HAPPY,2047,1090
TRFTOHW12903D079F2,data/tokens/TRFTOHW12903D079F2.json,CLASSICAL,HAPPY,415,1607
TRFMATK128F930291A,data/tokens/TRFMATK128F930291A.json,LATIN,HAPPY,439,862
TRHHWYD128F423550B,data/tokens/TRHHWYD128F423550B.json,LATIN,HAPPY,610,1641
TRHHPKU128F92D13E9,data/tokens/TRHHPKU128F92D13E9.json,CLASSICAL,TENSE,1406,2008
TRCGIGD128F930DB8D,data/tokens/TRCGIGD128F930DB8D.json,CLASSICAL,SAD,38,877
TRCUFRG128EF353934,data/tokens/TRCUFRG128EF353934.json,CLASSICAL,TENSE,184,804
TRJWHLA128F428B352,data/tokens/TRJWHLA128F428B352.json,ROCK,TENSE,235,1782
TRMYAEU128F934CC35,data/tokens/TRMYAEU128F934CC35.json,LATIN,RELAXED,327,777
TRCTTNY128F427A3F2,data/tokens/TRCTTNY128F427A3F2.json,CLASSICAL,SAD,1090,1852
TRBPYDD128F4286C4F,data/tokens/TRBPYDD128F4286C4F.json,LATIN,HAPPY,413,995
TROIJLZ128F92F820B,data/tokens/TROIJLZ128F92F820B.json,LATIN,RELAXED,111,1433
TRQYAEP12903CBB970,data/tokens/TRQYAEP12903CBB970.json,LATIN,TENSE,67,1300
TRMVFYZ128F428CBB4,data/tokens/TRMVFYZ128F428CBB4.json,ROCK,DARK,5,920
TRKRPUF128F425CB81,data/tokens/TRKRPUF128F425CB81.json,LATIN,HAPPY,864,2076
TRCOIRA128F931ECF5,data/tokens/TRCOIRA128F931ECF5.json,CLASSICAL,DARK,1149,1776
TRGYKIL128F92FFDC2,data/tokens/TRGYKIL128F92FFDC2.json,LATIN,SAD,186,707
TREAGRI128F92E343C,data/tokens/TREAGRI128F92E343C.json,ROCK,HAPPY,611,590
TRQBSYC128F42450B1,data/tokens/TRQBSYC128F42450B1.json,ROCK,TENSE,12,1255
TREAWQR128F428F92F,data/tokens/TREAWQR128F428F92F.json,LATIN,HAPPY,481,997
TRNLUFH128F930C50E,data/tokens/TRNLUFH128F930C50E.json,ROCK,HAPPY,86,909
TRGAVCJ128F92E968C,data/tokens/TRGAVCJ128F92E968C.json,LATIN,HAPPY,719,2440
TRNZUGT128E0784741,data/tokens/TRNZUGT128E0784741.json,ROCK,HAPPY,451,1665
TRRWUTE128F4295989,data/tokens/TRRWUTE128F4295989.json,ROCK,SAD,134,507
TRRKTFL128F9330522,data/tokens/TRRKTFL128F9330522.json,ROCK,SAD,3761,668
TRTPOLU12903CE768A,data/tokens/TRTPOLU12903CE768A.json,LATIN,HAPPY,46,974
TRRXHYX12903CDD09F,data/tokens/TRRXHYX12903CDD09F.json,CLASSICAL,SAD,32,1061
TRTBVMO128F9303E0F,data/tokens/TRTBVMO128F9303E0F.json,LATIN,HAPPY,31,2129
TRHHGKW128F4286C6E,data/tokens/TRHHGKW128F4286C6E.json,CLASSICAL,SAD,790,1215
TRDEGQW128F426F312,data/tokens/TRDEGQW128F426F312.json,ROCK,HAPPY,225,551
TROLRIQ12903CA472D,data/tokens/TROLRIQ12903CA472D.json,ROCK,DARK,1074,1160
TRTIRZM12903CFB45B,data/tokens/TRTIRZM12903CFB45B.json,CLASSICAL,SAD,5,3343
TRLIJEV128EF35F95A,data/tokens/TRLIJEV128EF35F95A.json,CLASSICAL,HAPPY,74,1016
